Code,Name,Costing Method,Sales account,Don't delete
4806504170647,STYRO CUP 8OZ 1PC,FIFO,Sales Select,5200200
4806504709823,SELECT DISTILLED WATER 500ML,FIFO,Sales Select,5200200
4806504710119,MEGA SARDINES IN TOMATO SAUCE 155 G,FIFO,Sales Select,5200200
4806504710126,MEGA SARDINES TM CHILI ADDED 155G,FIFO,Sales Select,5200200
4806504710805,MEGA SARDINES IN TOMATO SAUCE W/ CHILI EXTRA HOT 155G,FIFO,Sales Select,5200200
4806504712045,MEGA TUNA FLAKES IN OIL EOC 155G,FIFO,Sales Select,5200200
4806504712052,MEGA TUNA FLAKES HOT AND SPICY 155G,FIFO,Sales Select,5200200
4806504712083,MEGA TUNA FLAKES SPANISH STYLE EOC 155G,FIFO,Sales Select,5200200
4806504721009,MEGA TUNA FLKES 180G,FIFO,Sales Select,5200200
4806505854898,CORN POPS SWEET CORN 520G,FIFO,Sales Select,5200200
4806506050015,SOLA ICE TEA LEMON 473ML,FIFO,Sales Select,5200200
4806506050114,SOLA ICE TEA PEACH 473ML,FIFO,Sales Select,5200200
4806506050220,SOLA ICETEA RASPBERRY 473ML,FIFO,Sales Select,5200200
4806506069765,HERSHEYS MILK WITH ALMOND BAR 40G BUY3 PROMO 1PACK,FIFO,Sales Select,5200200
4806506069772,HERSHEY'S COOKIES N CRÈME 40G X 3,FIFO,Sales Select,5200200
4806506318832,SISTERS DAY USE W/ WINGS 8'S 1PACK,FIFO,Sales Select,5200200
4806506318856,SISTERS NIGHT USE W/ WINGS 8'S 1PK,FIFO,Sales Select,5200200
4806506318863,SISTERS NET SIDE NIGHT USE W/ WINGS 8'S 1PK,FIFO,Sales Select,5200200
4806506520839,VITAMIN BOOST IMMUNIBOOST APPLE VITAMIN DRINK 600M,FIFO,Sales Select,5200200
4806506520846,VITAMIN BOOST GRAPE,FIFO,Sales Select,5200200
4806506520891,VITAMIN BOOST ALL DAY GLOW ICED APPLE TEA 600ML,FIFO,Sales Select,5200200
4806507231000,SLERS TOCINO 400G,FIFO,Sales Select,5200200
4806507231017,SLERS LONGGANISA 400G,FIFO,Sales Select,5200200
4806507231031,SLERS BACON 400G,FIFO,Sales Select,5200200
4806507233127,SLERS PORK TOCINO 200G,FIFO,Sales Select,5200200
4806507233141,SLERS SMOKED COUNTRY BACON 200G,FIFO,Sales Select,5200200
4806507233158,SLERS SWEET HAM LOAF 200G,FIFO,Sales Select,5200200
4806507233554,SLERS CHICHARON REGULAR 28G,FIFO,Sales Select,5200200
4806507233561,SLERS CHICHARON 55G,FIFO,Sales Select,5200200
4806507233585,SLERS SP CHCHRN 130G,FIFO,Sales Select,5200200
4806507233592,SLERS SPECIAL CHICHARON  45G,FIFO,Sales Select,5200200
4806507233608,SLERS CHICHARON FIERY 28G,FIFO,Sales Select,5200200
4806507233622,SLERS CHICHARON FIERY 55G,FIFO,Sales Select,5200200
4806507233639,SLERS CHICHARON 150G,FIFO,Sales Select,5200200
4806507831170,SILKA WHITENING HERBAL SOAP PAPAYA 90G,FIFO,Sales Select,5200200
4806507831354,SILKA WHITENING LOTION PAPAYA 300ML,FIFO,Sales Select,5200200
4806507831521,SILKA GREEN PAPAYA 90G,FIFO,Sales Select,5200200
4806507831538,SILKA GREEN PAPAYA 135G,FIFO,Sales Select,5200200
4806508630000,NOVELLINO ROSSO CLASSIC 750ML,FIFO,Sales Select,5200200
4806508630017,NOVELLINO ROSSO VIVACE 750ML,FIFO,Sales Select,5200200
4806508630024,NOVELLINO ROSSO TRADIZIONALE 750ML,FIFO,Sales Select,5200200
4806508630048,NOVELLINO BIANCO VIVACE 750ML,FIFO,Sales Select,5200200
4806508630055,NOVELLINO STRAWBERRY PASSION 750ML,FIFO,Sales Select,5200200
4806508630277,NOVELINO SANGRIA 750ML,FIFO,Sales Select,5200200
480650863277,NOVELLINO SANGRIA 750ML,FIFO,Sales Select,5200200
4806509575546,BITE ME UP BROWNIE BITES 272G,FIFO,Sales Select,5200200
4806511012916,W.L.CORNBITS ORIGINAL 70G,FIFO,Sales Select,5200200
4806511013920,W.L MUNCHER COATED GREEN PEAS BEEF SPICY 70G,FIFO,Sales Select,5200200
4806511018840,MUNCH GRN PEA 200G,FIFO,Sales Select,5200200
4806511018857,MUNCHER GP BEEF SPICY 200G,FIFO,Sales Select,5200200
4806511019892,24 SEVEN ORNGE 40G,FIFO,Sales Select,5200200
4806512270278,MOJITOS GOLD AGABE 75CL. 750ML,FIFO,Sales Select,5200200
4806512270285,MOJITOS SILVER 75ML,FIFO,Sales Select,5200200
4806513101441,HAILEY TWS MNTHL50G,FIFO,Sales Select,5200200
4806513103018,HAILEY'S TAWAS POWDER SOFT & SCENTED 50G,FIFO,Sales Select,5200200
4806513103353,HAILEY TWS UNSCNT50G,FIFO,Sales Select,5200200
4806513550287,MICROTEX TIRE BLACK 250 ML,FIFO,Sales Shoc+,5200300
4806513551000,MICROTEX WIPER WASH 2L,FIFO,Sales Select,5200200
4806513690143,VS1 PROTECTOR 400ML,FIFO,Sales Select,5200200
4806513690150,VS1 PROTECTOR 250ML,FIFO,Sales Select,5200200
4806513690242,VS1 PROTECTOR 120ML,FIFO,Sales Select,5200200
4806513690396,VS1 TIRE BLACK 250ML,FIFO,Sales Select,5200200
4806515160217,GRIPS HAIR GEL STRONG HOLD,FIFO,Sales Select,5200200
4806515160248,GRIPS HAIR GEL ALOE VERA 14G,FIFO,Sales Select,5200200
4806515160774,ALCO ISOALCOHOL60ML,FIFO,Sales Select,5200200
4806515160781,ALCOPLUS ISOPROPHYL ALCOHOL 150ML,FIFO,Sales Select,5200200
4806515161214,ALCOPLUS ISOPROPYL ALCOHOL 60ML SPRAY,FIFO,Sales Select,5200200
4806515161221,ALCOPLUS ALCOHOL 60ML,FIFO,Sales Select,5200200
4806515201866,VJANDP HPIA UBE1PK,FIFO,Sales Select,5200200
4806515290129,VJANDEP HOPIA BUTTER 12'S 1PK,FIFO,Sales Select,5200200
4806515290150,VJANDEP HOPIA PORK 12'S 1PK,FIFO,Sales Select,5200200
4806515290204,VJANDEP BINANGKAL 12'S 1PK,FIFO,Sales Select,5200200
4806515290983,VJANDEP BISCOCHO 1PK,FIFO,Sales Select,5200200
4806515291041,VJANDEP TOASTED BREAD 1PACK,FIFO,Sales Select,5200200
4806515292147,VJANDEP PASTEL CLASSIC YEMA 12PCS,FIFO,Sales Select,5200200
4806515298132,VJANDEP HM CHZ 350G,FIFO,Sales Select,5200200
4806515298903,VJANDEP LOAF BREAD 400G,FIFO,Sales Select,5200200
4806515299108,VJANDEP STICK BREAD 1PACK,FIFO,Sales Select,5200200
4806515299146,VJANDEP PASTEL CLASSIC YEMA 6PCS,FIFO,Sales Select,5200200
4806515630246,SUKA PINAKAKURAT 375ML,FIFO,Sales Select,5200200
4806515630659,SUKA PINAKURAT EXTRA HOT 750ML,FIFO,Sales Select,5200200
4806515880788,PENSHOPPE POCKET SCENTS BODY SPRAY BELLA 70ML,FIFO,Sales Select,5200200
4806515884755,PENSH FRUIT FVE 60ML,FIFO,Sales Select,5200200
4806515885158,PENSHOPPE BODY SPRAY SHOUT 70ML,FIFO,Sales Select,5200200
4806515885165,PENSHOPPE SHOUT 70ML,FIFO,Sales Select,5200200
4806515916425,INTAN RICE 5KILO,FIFO,Sales Select,5200200
4806515919761,ROBINSON DENTAL FLOSS COOL MINT,FIFO,Sales Select,5200200
4806516031455,BETADINE PINK PLEASE 60ML,FIFO,Sales Select,5200200
4806516211949,VANITA BATHROOM TISSUE,FIFO,Sales Select,5200200
4806516636841,SUNCRAFT PARCHMENT PAPER 10M,FIFO,Sales Select,5200200
4806516820356,KETTLE CHEESE 40G,FIFO,Sales Select,5200200
4806516820547,KETTLE KORN CHEESE 120G,FIFO,Sales Select,5200200
4806516820585,KETTLE KORN BUTTERLICIOUS 120G,FIFO,Sales Select,5200200
4806516820660,KETTLE KORN SALTED CARAMEL 120G,FIFO,Sales Select,5200200
4806516919761,ROBINSON DENTAL FLOSS COOL MINT,FIFO,Sales Select,5200200
4806517040043,DELFI KNICK KNACKS MILK 50G,FIFO,Sales Select,5200200
4806517040104,KNICK KNACKS DOUBLE CHOCO 62G,FIFO,Sales Select,5200200
4806517040388,KNICK KNACKS CHOCOLATE 28G,FIFO,Sales Select,5200200
4806517042009,GOYA MILK CHOCOLATE BAR 35G,FIFO,Sales Select,5200200
4806517042023,GOYA CHOCO RAISIN 38G,FIFO,Sales Select,5200200
4806517042061,GOYA CREAM WHITE CHOCOLATE 30G,FIFO,Sales Select,5200200
4806517042085,GOYA DARK CHOCOLATE 35G,FIFO,Sales Select,5200200
4806517042122,GOYA BAR MILK CHOCOL,FIFO,Sales Select,5200200
4806517042153,GOYA ALMONDS MILK CHOCO 35G,FIFO,Sales Select,5200200
4806517042238,GOYA COOKIES & CREAM CHOCO 38G,FIFO,Sales Select,5200200
4806517042269,GOYA BLACK & WHITE C,FIFO,Sales Select,5200200
4806517042375,GOYA WHITE ALMONDS 40G,FIFO,Sales Select,5200200
4806517042382,GOYA DARK ON WHITE ALMONDS 40G,FIFO,Sales Select,5200200
480651704302,GOYA TAKE IT 2F 17G,FIFO,Sales Select,5200200
4806517043020,GOYA TAKE-IT 2F MCHOCO 16G,FIFO,Sales Select,5200200
4806517043174,GOYA BITS CHA CHA MILK CHOCOLATE 35G,FIFO,Sales Select,5200200
480651704319,GOYA BITS PEANUT 35G,FIFO,Sales Select,5200200
4806517043211,GOYA BITS CRISPY 35G,FIFO,Sales Select,5200200
4806517043426,GOYA DARK RAISINS DARK CHOCOLATE 40G,FIFO,Sales Select,5200200
4806517043686,GOYA BAR DARK CHOCOLATE 15G,FIFO,Sales Select,5200200
4806517044072,GOYA FUN FACTORY CHOCOLATE COINS 500G,FIFO,Sales Select,5200200
4806517044126,GOYA FUN FACTORY CHOCOLATE COINS 5G,FIFO,Sales Select,5200200
4806517045000,GOYA ALMONDS & RAISINS 40G,FIFO,Sales Select,5200200
4806517045017,GOYA RAISINS WITH MILK CHOCOLATE 40G,FIFO,Sales Select,5200200
4806517272093,JIM BEAM KENTUCKY STRAIGHT BOURBON WHISKEY 1L,FIFO,Sales Select,5200200
4806520412868,KOJIE SAN HYDRO MOIST 65G,FIFO,Sales Select,5200200
4806521720320,CHEF TONY'S ORIGINAL CARAMEL POPCORN 330G,FIFO,Sales Select,5200200
4806521720924,CHEF TNY SMK CHD335G,FIFO,Sales Select,5200200
4806521722515,CHEF TONY'S ORIGINAL CARAMEL 115G,FIFO,Sales Select,5200200
4806521722737,CHEF TONYS POPCORN CHEDDAR CHEESE 135G,FIFO,Sales Select,5200200
4806524146912,SAFEPLUS KN95 PROTECTIVE MASK COLOR WHITE 1PC,FIFO,Sales Select,5200200
4806528990016,MY EVERYDAY PP LD1PK,FIFO,Sales Select,5200200
4806529230043,S&R BNANA CHIPS 500G,FIFO,Sales Select,5200200
4806529230463,MEMBERS VALUE BANANA CHIPS 600G,FIFO,Sales Select,5200200
4806531630084,ECO PRO PPR PLT 20S,FIFO,Sales Select,5200200
4806531631500,ECOPRO PLSTC GLV100S,FIFO,Sales Select,5200200
4806533630068,PENSH ALLDY PL 75ML,FIFO,Sales Select,5200200
4806536180010,QUALISAFE KN95 MASK 10`S 1 PK,FIFO,Sales Select,5200200
4806789010201,FISSAN FOOT DEODORANT POWDER 50G,FIFO,Sales Select,5200200
4806789010713,FISSAN PRICKLY HEAT POWDER 100G,FIFO,Sales Select,5200200
4806789010812,FISSAN FOOT DEODORANT POWDER 100G,FIFO,Sales Select,5200200
4806789440121,MASTER OIL CONTROL DEEP CLEANSER 135ML,FIFO,Sales Select,5200200
4807701015403,BINGO CHOCOLATE 28G,FIFO,Sales Select,5200200
4807702701237,LUCKYME PANCIT CANTON KALAMANSI 60G,FIFO,Sales Select,5200200
4807770100406,NISSIN EGGNOG COOKIES 130G,FIFO,Sales Select,5200200
4807770100468,EGGNOG COOKIES 32G,FIFO,Sales Select,5200200
4807770100611,BINGO COOKIES DOUBLE CHOCO 280G,FIFO,Sales Select,5200200
4807770101083,CUBEE VANILLA FUDGE 25G,FIFO,Sales Select,5200200
4807770101533,BINGO ORANGE 28G,FIFO,Sales Select,5200200
4807770101694,BUTTER COCONUT SLUG 90G,FIFO,Sales Select,5200200
4807770101717,NISSIN BREADSTIX 130G,FIFO,Sales Select,5200200
4807770101724,BINGO VANILLA 75G,FIFO,Sales Select,5200200
4807770101748,BINGO DOUBLE CHOCO 75G,FIFO,Sales Select,5200200
4807770120206,NISSIN CHOC WAFER 12G,FIFO,Sales Select,5200200
4807770120251,NISSIN WAFER VANILLA 240G,FIFO,Sales Select,5200200
4807770121326,MONDE SPECIAL MAMON CLASSIC 43G,FIFO,Sales Select,5200200
4807770121593,BINGO ORANGE 75G,FIFO,Sales Select,5200200
4807770121661,MONDE MAMON CLASSIC 12PCS 516G,FIFO,Sales Select,5200200
4807770122170,BUTTER COCONUT 250G,FIFO,Sales Select,5200200
4807770122255,NISSIN CHOCO WAFER 22G,FIFO,Sales Select,5200200
4807770122378,NISSIN CHEESE WAFER STICK 22G,FIFO,Sales Select,5200200
4807770122408,NISSIN WAFER PEANUT BUTTER KING SIZE 22G,FIFO,Sales Select,5200200
4807770122460,NISSIN PEANUT BUTTER WAFER 50G,FIFO,Sales Select,5200200
4807770122477,MONDE NISSIN WAFER CHEESE 50G,FIFO,Sales Select,5200200
4807770122644,NISSIN WAFER DOUBLE CHOCO 55G,FIFO,Sales Select,5200200
4807770270017,LUCKY ME BEEF MAMI 55G,FIFO,Sales Select,5200200
4807770270024,LUCKY ME CHICKEN NA CHICKEN FLAVOR INSTANT MAMI N,FIFO,Sales Select,5200200
4807770270055,LUCKY ME PANCIT CANTON ORIGINAL 60G,FIFO,Sales Select,5200200
4807770270123,LUCKY ME PANCIT CANTON KALAMNSI 60G,FIFO,Sales Select,5200200
4807770270291,LUCKY ME PANCIT CANTON CHILIMANSI 60G,FIFO,Sales Select,5200200
4807770271168,8 LUCKY ME BATCHOY 40G,FIFO,Sales Select,5200200
4807770271175,LUCKY ME BULALO 40G,FIFO,Sales Select,5200200
4807770271229,LUCKY ME PANCIT CANTON EXTRA HOT 60G,FIFO,Sales Select,5200200
4807770271342,LUCKY ME! GO CUP MINI PINOY CHICKEN 40G,FIFO,Sales Select,5200200
4807770271519,LUCKYME!MINISOTAN28G,FIFO,Sales Select,5200200
4807770272097,LUCKY ME INSTANT SPICY BEEF LABUYO 50G,FIFO,Sales Select,5200200
4807770272110,LUCKY ME BATCHOY 70G,FIFO,Sales Select,5200200
4807770272127,LUCKY ME CUP NOODLES BULALO 70G,FIFO,Sales Select,5200200
4807770272134,LUCKY ME SUPREME PINOY CHICKEN MAMI 70G,FIFO,Sales Select,5200200
4807770272554,LUCKY ME PANCIT CANTON SWEET&SPICY 60G,FIFO,Sales Select,5200200
4807770272646,LUCKY ME CUP NOODLES JJIAMPONG 70G,FIFO,Sales Select,5200200
4807770272653,LUCKY ME! SUPREME MINI JJAMPPONG 40G,FIFO,Sales Select,5200200
4807770272936,LUCKY ME CUP NOODLES SEAFOOD 70G,FIFO,Sales Select,5200200
4807770272943,LUCKY ME MINI CUP NOODLES SEAFOODS 40G,FIFO,Sales Select,5200200
4807770273100,LUCKY ME JJAMPONG 45G,FIFO,Sales Select,5200200
4807770273612,LUCKY ME! MINI SPICY BULALO 40G,FIFO,Sales Select,5200200
4807770273629,LUCKY ME SPICY BULALO 70G,FIFO,Sales Select,5200200
4807770273650,LUCKY ME SPICY LABUYO CHICKEN 50G,FIFO,Sales Select,5200200
4807770273810,LUCKY ME! GO CUP MINI SPICY LA PAZ BATCHOY 40G,FIFO,Sales Select,5200200
4807770273827,LUCKY ME! GO CUP SPICY BATCHOY 70G,FIFO,Sales Select,5200200
4807770273841,LUCKY ME PANCIT CANTON KALAMANSI 70G,FIFO,Sales Select,5200200
4807770273865,LM PANCIT CANTON CHILIMANSI CUP 70G,FIFO,Sales Select,5200200
4808647010026,CHEEZ WHIZ ORIGINAL 220G,FIFO,Sales Select,5200200
4808647020094,EDEN CHEESE ORIGINAL 165G,FIFO,Sales Select,5200200
4808680020754,LADY'S CHOICE SANDWICH SPREAD 80ML,FIFO,Sales Select,5200200
4808680021355,LADY'S CHOICE MAYONNAISE SPREAD 80ML,FIFO,Sales Select,5200200
4808680022017,LADY'S CHOICE CHICKEN SPREAD 80ML,FIFO,Sales Select,5200200
4808680022031,LADY'S CHOICE CHICKEN SPREAD 220ML,FIFO,Sales Select,5200200
4808680652771,BEST FOODS SANDWICH SPREAD W/ PIMIENTO CREAMY 80ML,FIFO,Sales Select,5200200
4808680652887,LADY'S CHOICE CHICKEN SPREAD 15ML,FIFO,Sales Select,5200200
4808680653310,BEST FOODS PEANUT SPREAD 340G,FIFO,Sales Select,5200200
4808881032280,COLGATE FREE TOOTHPASTE 1PC,FIFO,Sales Select,5200200
4808887010015,PUREFOODS CORNED BEEF 210G,FIFO,Sales Select,5200200
4808887010022,PUREFOODS CORNED BEEF380G,FIFO,Sales Select,5200200
4808887010029,PUREFOODS CORNED BEEF,FIFO,Sales Select,5200200
4808887010077,PUREFOODS CORNED BEEF 150G,FIFO,Sales Select,5200200
4808887030037,PUREFOODS CHINESE STYLE LUNCHEON MEAT 350G,FIFO,Sales Select,5200200
4808887030778,PUREFOODS CHINESE LUNCHEON MEAT 350G,FIFO,Sales Select,5200200
4808887070019,PUREFOODS CHRZBLB210,FIFO,Sales Select,5200200
4808887291827,PUREF CHK BRTH150G,FIFO,Sales Select,5200200
4808887303728,PUREFOODS TJ CH 500G,FIFO,Sales Select,5200200
4808887420661,PUREF ANGSBF JMB 500,FIFO,Sales Select,5200200
4808888103235,COLGATE PLAX FRESHMINT MOUTHWASH 250ML,FIFO,Sales Select,5200200
4808888210117,COLGATE ORALCARE TRAVELKIT W/FREE COLGATE REG.25ML,FIFO,Sales Select,5200200
4809010508713,MILCU SPORTS DEODORANT 80G,FIFO,Sales Select,5200200
4809010524034,SUGO SALTED PEANUTS GARLIC FLAVOR 100G,FIFO,Sales Select,5200200
4809010524539,SUGO GREASELESS HOT & SPICY PEANUTS 100G,FIFO,Sales Select,5200200
4809010524553,SUGO SALTED PEANUTS HOT SPICY 1PC,FIFO,Sales Select,5200200
4809010524775,SUGO GARLIC ADOBO PEANUTS 100G,FIFO,Sales Select,5200200
4809010595485,CALIFORNIA SCENTS NE 42G,FIFO,Sales Select,5200200
4809010595522,CALIFORNIA SCENT LAGUNA BREEZE 1PC,FIFO,Sales Select,5200200
4809011038042,BONGBONGS TOASTED MUFFINS 340G,FIFO,Sales Select,5200200
4809011038103,BONG BONG'S SPECIAL PIAYA 380G,FIFO,Sales Select,5200200
4809011038271,BONGBONG'S SPECIAL OTAP 200G,FIFO,Sales Select,5200200
4809011038301,BONGBONG'S SPECIAL BISCOCHO 383G,FIFO,Sales Select,5200200
4809011038318,BONG BONG'S SPECIAL BISCOCHO 180 G,FIFO,Sales Select,5200200
4809011038455,BONG BONG'S TOASTED MUFFIN 100G,FIFO,Sales Select,5200200
4809011038486,BONG BONG'S PIAYA PLAIN 190G,FIFO,Sales Select,5200200
4809011038899,BONG BONG'S SPECIAL UBE PIAYA 380G,FIFO,Sales Select,5200200
4809011038974,BONG BONG'S SPECIAL GARLIC BISCOCHO 145G,FIFO,Sales Select,5200200
4809011042018,BONG BONG'S PIYAYA UBE 190G,FIFO,Sales Select,5200200
4809011120907,VIC-OIL FILTER C-209,FIFO,Sales Shoc+,5200300
4809011130609,VIC-OIL FILTER C-306,FIFO,Sales Shoc+,5200300
4809011259126,CARL'S CASHEW NUTS 1,FIFO,Sales Select,5200200
4809011640337,PRO 99 LONG LIFE COOLANT GREEN 1L,FIFO,Sales Shoc+,5200300
480901168106,BOY BAWANG ADOBO 100,FIFO,Sales Select,5200200
4809011681095,BOY BAWANG CORNICK ADOBO 90G,FIFO,Sales Select,5200200
4809011681194,BOY BAWANG CORNICK HOT GARLIC FLAVOR 90G,FIFO,Sales Select,5200200
480901168137,BOY BAWANG CHILI CHE,FIFO,Sales Select,5200200
4809011681378,BOY BAWANG GARLIC 100G,FIFO,Sales Select,5200200
4809011681392,BOY BAWANG CORNICK- CHILI CHEESE FLAVOR (3 PACK) [,FIFO,Sales Select,5200200
4809011681439,BOY BAWANG CGARLIC 100G,FIFO,Sales Select,5200200
4809011681507,BOY BAWANG CORNICK BBQ 90G,FIFO,Sales Select,5200200
4809011850156,SILVER LIGHT'S BAKERY GALLETA DE PATATAS 100G,FIFO,Sales Select,5200200
4809011850163,SILVER LIGHT'S BAKERY PATATAS 130G,FIFO,Sales Select,5200200
4809011850187,SILVER LIGHT'S BAKERY BUTTER TOAST 100G,FIFO,Sales Select,5200200
4809011850224,SLB CAYCAY 110G,FIFO,Sales Select,5200200
4809011850231,SILVER LIGHT'S BAKERY SPECIAL BRO-AS 70G,FIFO,Sales Select,5200200
4809011850248,SLB TOASTED BREAD 95G,FIFO,Sales Select,5200200
4809011850255,SILVER LIGHT'S BAKERY PIAYA 120G,FIFO,Sales Select,5200200
4809011850361,LORETA'S SUPER FISH CRACKER 70G,FIFO,Sales Select,5200200
4809011850439,SLB BARQUILLOS 1PC,FIFO,Sales Select,5200200
4809011850552,SLB TOASTED BREAD 120G,FIFO,Sales Select,5200200
4809011850620,SLB FSH CRK SPRTS80G,FIFO,Sales Select,5200200
4809011850637,SLB FSH CRK HTSPC80G,FIFO,Sales Select,5200200
4809011850736,LORETA'S FISH CRACKER HOT & SPICY 70G,FIFO,Sales Select,5200200
4809011850767,SLB GALLETAS DE PATATAS 130G,FIFO,Sales Select,5200200
4809011850781,SLB PIAYA 180G,FIFO,Sales Select,5200200
4809011850798,SILVER LIGHT'S BAKERY EGG CRACKER 75G,FIFO,Sales Select,5200200
4809011850903,LORETAS PINASUGBO 1PK,FIFO,Sales Select,5200200
4809011850996,CAY-CAY 175G,FIFO,Sales Select,5200200
4809011861084,ATOY CAR SHAMPOO 100ML,FIFO,Sales Shoc+,5200300
4809012648011,DOCTOR J ISOPROPYL ALCOHOL 500ML,FIFO,Sales Select,5200200
4809012648165,DOCTOR J ETHYL ALCOHOL 500ML,FIFO,Sales Select,5200200
4809013011029,WOW TOUCH & SHINE TIRE BLACK 100ML,FIFO,Sales Shoc+,5200300
4809013300093,KOJIE SAN SKIN LIGHTENING SOAP CLASSIC 60G,FIFO,Sales Select,5200200
4809013300451,KOJIE SAN ANTI-AGING 65G,FIFO,Sales Select,5200200
4809013569018,TIAN SENG HOPIA ROLL MONGO 150G,FIFO,Sales Select,5200200
4809013569025,TIAN SENG HOPIA DICE MONGO 150G,FIFO,Sales Select,5200200
4809013569056,TIAN SENG SESAME ROLL 100G,FIFO,Sales Select,5200200
4809013569063,TIAN SENG CAY-CAY SESAME 100G,FIFO,Sales Select,5200200
4809013569148,TIAN SENG HOPIA ROLL UBE 150G,FIFO,Sales Select,5200200
4809013569155,TIAN SENG HOPIA DICE UBE 150G,FIFO,Sales Select,5200200
4809013569179,TIAN SENG UBE TIKOY 150G,FIFO,Sales Select,5200200
4809013569186,TIAN SENG PEANUT ROLL 100G,FIFO,Sales Select,5200200
4809013569193,TIAN SENG CAY-CAY PEANUT 100G,FIFO,Sales Select,5200200
4809013569216,TIAN SENG RICE ROLL 100G,FIFO,Sales Select,5200200
4809013569247,TIAN SENG PILIPIT 100G,FIFO,Sales Select,5200200
4809013569278,TIAN SENG PEANUT TIKOY 150G,FIFO,Sales Select,5200200
4809013677263,MONIEGOLD BANGKOK SWEET TAMARIND 800G,FIFO,Sales Select,5200200
4809013677270,MONIEGOLD BANGKOK SWEET & SPICY TAMARIND 800G,FIFO,Sales Select,5200200
4809015753262,FEB20 PEANUT BUTTER MALUNGGAY BLEND 230G,FIFO,Sales Select,5200200
4809015927021,CASA LONTOC SINAMAK SPICY 750ML,FIFO,Sales Select,5200200
480910524535,SUGO RED 100G,FIFO,Sales Select,5200200
4809106267692,LEMON SQUARE CUPCAKE PANDAN 30G,FIFO,Sales Select,5200200
4810374001234,MIGHTY GASKET 85G,FIFO,Sales Shoc+,5200300
486517040067,DELFI KNICK KNACKS STRAWBERRY 50G,FIFO,Sales Select,5200200
4891138947123,EVEREADY TORCH LIGHT LED LC1L2A 1PC,FIFO,Sales Select,5200200
4891138952790,EVEREADY MLVH32 FLASH LIGHT 1PC,FIFO,Sales Select,5200200
4891208040136,OISHI PRAWN CRACKERS 60G,FIFO,Sales Select,5200200
4891208040150,OISHI KIREI 45 G,FIFO,Sales Select,5200200
4893049000416,CHIPS AHOY ORIGINAL 142.5G,FIFO,Sales Select,5200200
4893049000430,CHIPS AHOY! CHOCO CHIP COOKIES 42G,FIFO,Sales Select,5200200
4893049001062,CHIPS AHOY 38G 1PC,FIFO,Sales Select,5200200
4893049130007,OREO SANDWICH DOUBLESTUFF 135.3G,FIFO,Sales Select,5200200
4897010448016,SKITTLES CANDY ORIGINAL RESEALABLE 45G,FIFO,Sales Select,5200200
4897010448061,SKITTLES SOUR FRUIT,FIFO,Sales Select,5200200
4897036692622,MONSTER ENERGY ULTRA 473ML,FIFO,Sales Select,5200200
4897036694244,MONSTR ENRGTRN355ML,FIFO,Sales Select,5200200
4897036694275,MONSTR ULT WHT355ML,FIFO,Sales Select,5200200
4897036694305,MONSTR MNG LC355ML,FIFO,Sales Select,5200200
4901070107599,MY SHALDAN NEO LEMON 80G,FIFO,Sales Shoc+,5200300
4901070107605,MY SHALDAN NEO LIME 80G,FIFO,Sales Shoc+,5200300
4901070108916,MY SHALDAN NEO APPLE 80G,FIFO,Sales Shoc+,5200300
4901070110995,MY SHALDAN NEO ORANGE 80G,FIFO,Sales Shoc+,5200300
4901070815807,MY SHALDAN BIG LEMON,FIFO,Sales Shoc+,5200300
4901070815814,MY SHALDAN BIG LIME 250G,FIFO,Sales Select,5200200
4901777192607,SUNTORY STRONG ZERO DOUBLE LEMON 350ML,FIFO,Sales Select,5200200
4901777197114,SUNTORY STRONG ZERO DOUBLE GRAPE FRUIT 350ML,FIFO,Sales Select,5200200
4901777210912,SUNTORY STRONG ZERO DOUBLE SHEKWASHA 350ML,FIFO,Sales Select,5200200
4902201177320,KITKAT MINI CC1PK,FIFO,Sales Select,5200200
4902430026406,WHISPER SUPER CLEAN AND DRY 20PADS 1PC,FIFO,Sales Select,5200200
4902430026420,WHISPER SUPER CLEAN & DR NON WINGS 8PADS,FIFO,Sales Select,5200200
4902430026451,WHISPER SUPER CLEAN AND DRY NIGHT HEAVY 8PADS 1PC,FIFO,Sales Select,5200200
4902430178259,PERLA ORIGINAL WHITE 110G,FIFO,Sales Select,5200200
4902430178273,PERLA PAPAYA SOAP 115G,FIFO,Sales Select,5200200
4902430191821,ARIEL DETERGENT BAR 130G,FIFO,Sales Select,5200200
4902430293402,WHISPER COTTONY CLEAN REGULAR W/ WINGS 8'S 1PACK,FIFO,Sales Select,5200200
4902430293426,WHISPER COTTONY CLEAN REG. FLOW8S2 1PACK,FIFO,Sales Select,5200200
4902430329385,ARIEL DETERGENT POWDER ANTIBACTERIAL DOBLE 48G,FIFO,Sales Select,5200200
4902430333597,HEAD & SHOULDER ANTI-DANDRUFF COOL MENTHOL 10ML,FIFO,Sales Select,5200200
